hhID,fullPath,nObs,minDateTime,maxDateTime,TZ_orig,dateFormat,mDateTime,fSize,nCircuits,circuitLabels
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/10May2018-11May2018at1.csv,2880,2018-05-09T12:00:00Z,2018-05-11T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-05-11T16:03:04Z,156683,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/10Nov2017-11Nov2017at1.csv,2880,2017-11-09T11:00:00Z,2017-11-11T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2017-11-11T15:03:03Z,155639,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/11Apr2018-12Apr2018at1.csv,2880,2018-04-10T12:00:00Z,2018-04-12T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-04-12T16:03:05Z,157181,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/11Dec2017-12Dec2017at1.csv,2880,2017-12-10T11:00:00Z,2017-12-12T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2017-12-12T15:03:04Z,157814,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/11Feb2018-12Feb2018at1.csv,2880,2018-02-10T11:00:00Z,2018-02-12T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-02-12T15:03:04Z,153859,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/11Jan2018-12Jan2018at1.csv,2880,2018-01-10T11:00:00Z,2018-01-12T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-01-12T15:03:04Z,153786,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/11Jul2018-12Jul2018at1.csv,2880,2018-07-10T12:00:00Z,2018-07-12T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-07-12T16:03:03Z,157137,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/11Jun2018-12Jun2018at1.csv,2880,2018-06-10T12:00:00Z,2018-06-12T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-06-12T16:03:04Z,157472,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/11Mar2018-12Mar2018at1.csv,2880,2018-03-10T11:00:00Z,2018-03-12T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-03-12T15:03:05Z,154349,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/11May2018-12May2018at1.csv,2880,2018-05-10T12:00:00Z,2018-05-12T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-05-12T16:03:03Z,158322,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/11Nov2017-12Nov2017at1.csv,2880,2017-11-10T11:00:00Z,2017-11-12T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2017-11-12T15:03:05Z,155620,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12Apr2018-13Apr2018at1.csv,2880,2018-04-11T12:00:00Z,2018-04-13T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-04-13T16:03:04Z,156204,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12Dec2017-13Dec2017at1.csv,2880,2017-12-11T11:00:00Z,2017-12-13T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2017-12-13T15:03:04Z,157116,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12Feb2018-13Feb2018at1.csv,2880,2018-02-11T11:00:00Z,2018-02-13T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-02-13T15:03:04Z,154422,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12Jan2018-13Jan2018at1.csv,2880,2018-01-11T11:00:00Z,2018-01-13T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-01-13T15:03:05Z,153566,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12Jul2018-13Jul2018at1.csv,2880,2018-07-11T12:00:00Z,2018-07-13T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-07-13T16:03:04Z,158197,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12Jun2018-13Jun2018at1.csv,2880,2018-06-11T12:00:00Z,2018-06-13T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-06-13T16:03:04Z,157719,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12Mar2018-13Mar2018at1.csv,2880,2018-03-11T11:00:00Z,2018-03-13T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-03-13T15:03:03Z,154513,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12May2018-13May2018at1.csv,2880,2018-05-11T12:00:00Z,2018-05-13T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-05-13T16:03:12Z,159264,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12Nov2017-13Nov2017at1.csv,2880,2017-11-11T11:00:00Z,2017-11-13T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2017-11-13T15:03:03Z,155784,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/12Oct2016-20Nov2017at1.csv,450228,2016-10-11T11:00:00Z,2017-11-20T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2017-11-21T01:08:27Z,24221496,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/13Apr2018-14Apr2018at1.csv,2880,2018-04-12T12:00:00Z,2018-04-14T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-04-14T16:03:04Z,155496,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/13Dec2017-14Dec2017at1.csv,2880,2017-12-12T11:00:00Z,2017-12-14T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2017-12-14T15:03:05Z,155225,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/13Feb2018-14Feb2018at1.csv,2880,2018-02-12T11:00:00Z,2018-02-14T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-02-14T15:03:04Z,154351,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/13Jan2018-14Jan2018at1.csv,2880,2018-01-12T11:00:00Z,2018-01-14T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-01-14T15:03:04Z,152591,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/13Jul2018-14Jul2018at1.csv,2880,2018-07-12T12:00:00Z,2018-07-14T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-07-14T16:03:04Z,158837,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/13Jun2018-14Jun2018at1.csv,2880,2018-06-12T12:00:00Z,2018-06-14T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-06-14T16:03:04Z,157151,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/13Mar2018-14Mar2018at1.csv,2880,2018-03-12T11:00:00Z,2018-03-14T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-03-14T15:03:04Z,155461,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/13May2018-14May2018at1.csv,2880,2018-05-12T12:00:00Z,2018-05-14T11:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-05-14T16:03:04Z,157711,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/13Nov2017-14Nov2017at1.csv,2880,2017-11-12T11:00:00Z,2017-11-14T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2017-11-14T15:03:04Z,155701,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/14Apr2018-15Apr2018at1.csv,2880,2018-04-13T12:00:00Z,2018-04-15T11:59:00Z,date UTC,ymd - definite,2018-04-15T16:03:04Z,156156,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/14Dec2017-15Dec2017at1.csv,2880,2017-12-13T11:00:00Z,2017-12-15T10:59:00Z,date UTC,ymd - definite,2017-12-15T15:03:03Z,155056,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/14Feb2018-15Feb2018at1.csv,2880,2018-02-13T11:00:00Z,2018-02-15T10:59:00Z,date UTC,ymd - definite,2018-02-15T15:03:04Z,155160,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/14Jan2018-15Jan2018at1.csv,2880,2018-01-13T11:00:00Z,2018-01-15T10:59:00Z,date UTC,ymd - definite,2018-01-15T15:03:04Z,152395,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/14Jul2018-15Jul2018at1.csv,2880,2018-07-13T12:00:00Z,2018-07-15T11:59:00Z,date UTC,ymd - definite,2018-07-15T16:03:07Z,159668,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/14Jun2018-15Jun2018at1.csv,2880,2018-06-13T12:00:00Z,2018-06-15T11:59:00Z,date UTC,ymd - definite,2018-06-15T16:03:04Z,156984,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/14Mar2018-15Mar2018at1.csv,2880,2018-03-13T11:00:00Z,2018-03-15T10:59:00Z,date UTC,ymd - definite,2018-03-15T15:03:04Z,154898,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/14May2018-15May2018at1.csv,2880,2018-05-13T12:00:00Z,2018-05-15T11:59:00Z,date UTC,ymd - definite,2018-05-15T16:03:05Z,156509,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/14Nov2017-15Nov2017at1.csv,2880,2017-11-13T11:00:00Z,2017-11-15T10:59:00Z,date UTC,ymd - definite,2017-11-15T15:03:04Z,154948,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15Apr2018-16Apr2018at1.csv,2880,2018-04-14T12:00:00Z,2018-04-16T11:59:00Z,date UTC,ymd - definite,2018-04-16T16:03:04Z,155915,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15Dec2017-16Dec2017at1.csv,2880,2017-12-14T11:00:00Z,2017-12-16T10:59:00Z,date UTC,ymd - definite,2017-12-16T15:03:04Z,154847,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15Feb2018-16Feb2018at1.csv,2880,2018-02-14T11:00:00Z,2018-02-16T10:59:00Z,date UTC,ymd - definite,2018-02-16T15:03:04Z,155107,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15Jan2018-16Jan2018at1.csv,2880,2018-01-14T11:00:00Z,2018-01-16T10:59:00Z,date UTC,ymd - definite,2018-01-16T15:03:04Z,152637,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15Jul2014-25May2016at1.csv,841754,2014-07-14T12:00:00Z,2016-05-25T10:19:00Z,date UTC,dmy - inferred,2016-05-25T10:26:07Z,36333616,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15Jul2018-16Jul2018at1.csv,2880,2018-07-14T12:00:00Z,2018-07-16T11:59:00Z,date UTC,ymd - definite,2018-07-16T16:03:06Z,160135,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15Jun2018-16Jun2018at1.csv,2880,2018-06-14T12:00:00Z,2018-06-16T11:59:00Z,date UTC,ymd - definite,2018-06-16T16:03:04Z,156852,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15Mar2018-16Mar2018at1.csv,2880,2018-03-14T11:00:00Z,2018-03-16T10:59:00Z,date UTC,ymd - definite,2018-03-16T15:03:06Z,154929,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15May2018-16May2018at1.csv,2880,2018-05-14T12:00:00Z,2018-05-16T11:59:00Z,date UTC,ymd - definite,2018-05-16T16:03:05Z,157979,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/15Nov2017-16Nov2017at1.csv,2880,2017-11-14T11:00:00Z,2017-11-16T10:59:00Z,date UTC,ymd - definite,2017-11-16T15:03:04Z,155366,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/16Apr2018-17Apr2018at1.csv,2880,2018-04-15T12:00:00Z,2018-04-17T11:59:00Z,date UTC,ymd - definite,2018-04-17T16:03:04Z,155976,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/16Dec2017-17Dec2017at1.csv,2880,2017-12-15T11:00:00Z,2017-12-17T10:59:00Z,date UTC,ymd - definite,2017-12-17T15:03:04Z,154077,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/16Feb2018-17Feb2018at1.csv,2880,2018-02-15T11:00:00Z,2018-02-17T10:59:00Z,date UTC,ymd - definite,2018-02-17T15:03:05Z,154146,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/16Jan2018-17Jan2018at1.csv,2880,2018-01-15T11:00:00Z,2018-01-17T10:59:00Z,date UTC,ymd - definite,2018-01-17T15:03:04Z,152366,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/16Jul2018-17Jul2018at1.csv,2880,2018-07-15T12:00:00Z,2018-07-17T11:59:00Z,date UTC,ymd - definite,2018-07-17T16:03:06Z,157669,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/16Jun2018-17Jun2018at1.csv,2880,2018-06-15T12:00:00Z,2018-06-17T11:59:00Z,date UTC,ymd - definite,2018-06-17T16:03:04Z,156113,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/16Mar2018-17Mar2018at1.csv,2880,2018-03-15T11:00:00Z,2018-03-17T10:59:00Z,date UTC,ymd - definite,2018-03-17T15:03:05Z,155168,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/16May2018-17May2018at1.csv,2880,2018-05-15T12:00:00Z,2018-05-17T11:59:00Z,date UTC,ymd - definite,2018-05-17T16:03:04Z,158778,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/16Nov2017-17Nov2017at1.csv,2880,2017-11-15T11:00:00Z,2017-11-17T10:59:00Z,date UTC,ymd - definite,2017-11-17T15:03:05Z,154987,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
rf_06,~/Data/NZGreenGrid/gridspy/1min_orig/rf_06/17Apr2018-18Apr2018at1.csv,2880,2018-04-16T12:00:00Z,2018-04-18T11:59:00Z,date UTC,ymd - definite,2018-04-18T16:03:04Z,157151,6,"Hot Water - Controlled$2248, Incomer - Uncontrolled$2249, Kitchen$2246, Laundry, Downstairs & Lounge$2245, Lighting$2244, Oven & Hob$2247"
